ObservationLocation                    ,ObservationCode,ObservationURL,ObservationState
"Lufkin, Angelina County Airport (KLFK)",KLFK,http://w1.weather.gov/xml/current_obs/display.php?stid=KLFK,TX
Marfa (KMRF),KMRF,http://w1.weather.gov/xml/current_obs/display.php?stid=KMRF,TX
Marshall (KASL),KASL,http://w1.weather.gov/xml/current_obs/display.php?stid=KASL,TX
Maverick County Memorial International Airport (K5T9),K5T9,http://w1.weather.gov/xml/current_obs/display.php?stid=K5T9,TX
Mc Campbell (KTFP),KTFP,http://w1.weather.gov/xml/current_obs/display.php?stid=KTFP,TX
"McAllen, Miller International Airport (KMFE)",KMFE,http://w1.weather.gov/xml/current_obs/display.php?stid=KMFE,TX
McKinney - McKinney National Airport (KTKI),KTKI,http://w1.weather.gov/xml/current_obs/display.php?stid=KTKI,TX
Mesa Vista Ranch AP (KBPC),KBPC,http://w1.weather.gov/xml/current_obs/display.php?stid=KBPC,TX
"Mesquite, Mesquite Metro Airport (KHQZ)",KHQZ,http://w1.weather.gov/xml/current_obs/display.php?stid=KHQZ,TX
Mexia Limestone County Airport (KLXY),KLXY,http://w1.weather.gov/xml/current_obs/display.php?stid=KLXY,TX
"Midland, Midland Airpark (KMDD)",KMDD,http://w1.weather.gov/xml/current_obs/display.php?stid=KMDD,TX
"Midland, Midland International Airport (KMAF)",KMAF,http://w1.weather.gov/xml/current_obs/display.php?stid=KMAF,TX
"Midlothian/Waxahachie, Mid-Way Regional Airport (KJWY)",KJWY,http://w1.weather.gov/xml/current_obs/display.php?stid=KJWY,TX
"Mineola/Quitman, Wood County Airport (KJDD)",KJDD,http://w1.weather.gov/xml/current_obs/display.php?stid=KJDD,TX
"Mineral Wells, Mineral Wells Airport (KMWL)",KMWL,http://w1.weather.gov/xml/current_obs/display.php?stid=KMWL,TX
"Mount Pleasant, Mount Pleasant Regional Airport (KOSA)",KOSA,http://w1.weather.gov/xml/current_obs/display.php?stid=KOSA,TX
MUSTANG A85A OIL PLATFORM (KMZG),KMZG,http://w1.weather.gov/xml/current_obs/display.php?stid=KMZG,TX
"New Braunfels, New Braunfels Municipal Airport (KBAZ)",KBAZ,http://w1.weather.gov/xml/current_obs/display.php?stid=KBAZ,TX
"Odessa, Odessa-Schlemeyer Field (KODO)",KODO,http://w1.weather.gov/xml/current_obs/display.php?stid=KODO,TX
Orange Grove NALF (KNOG),KNOG,http://w1.weather.gov/xml/current_obs/display.php?stid=KNOG,TX
"Orange, Orange County Airport (KORG)",KORG,http://w1.weather.gov/xml/current_obs/display.php?stid=KORG,TX
Ozona Municipal Airport (KOZA),KOZA,http://w1.weather.gov/xml/current_obs/display.php?stid=KOZA,TX
Palacios Municipal Airport (KPSX),KPSX,http://w1.weather.gov/xml/current_obs/display.php?stid=KPSX,TX
"Palestine, Palestine Municipal Airport (KPSN)",KPSN,http://w1.weather.gov/xml/current_obs/display.php?stid=KPSN,TX
"Pampa, Perry Lefors Field Airport (KPPA)",KPPA,http://w1.weather.gov/xml/current_obs/display.php?stid=KPPA,TX
Paris / Cox Field (KPRX),KPRX,http://w1.weather.gov/xml/current_obs/display.php?stid=KPRX,TX
"Pecos, Pecos Municipal Airport (KPEQ)",KPEQ,http://w1.weather.gov/xml/current_obs/display.php?stid=KPEQ,TX
"Perryton, Perryton Ochiltree County Airport (KPYX)",KPYX,http://w1.weather.gov/xml/current_obs/display.php?stid=KPYX,TX
"Pine Springs, Guadalupe Mountains National Park (KGDP)",KGDP,http://w1.weather.gov/xml/current_obs/display.php?stid=KGDP,TX
"Plainview, Hale County Airport (KPVW)",KPVW,http://w1.weather.gov/xml/current_obs/display.php?stid=KPVW,TX
Pleasanton Municipal Airport (KPEZ),KPEZ,http://w1.weather.gov/xml/current_obs/display.php?stid=KPEZ,TX
"Port Aransas, Mustang Beach Airport (KRAS)",KRAS,http://w1.weather.gov/xml/current_obs/display.php?stid=KRAS,TX
"Port Isabel, Port Isabel-Cameron County Airport (KPIL)",KPIL,http://w1.weather.gov/xml/current_obs/display.php?stid=KPIL,TX
Port Lavaca - Calhoun County Airport (KPKV),KPKV,http://w1.weather.gov/xml/current_obs/display.php?stid=KPKV,TX
Presidio Lely International Airport (KPRS),KPRS,http://w1.weather.gov/xml/current_obs/display.php?stid=KPRS,TX
Randolph Air Force Base (KRND),KRND,http://w1.weather.gov/xml/current_obs/display.php?stid=KRND,TX
Ranger (K6P9),K6P9,http://w1.weather.gov/xml/current_obs/display.php?stid=K6P9,TX
Robert R Wells Jr Airport (K66R),K66R,http://w1.weather.gov/xml/current_obs/display.php?stid=K66R,TX
"Robstown, Nueces County Airport (KRBO)",KRBO,http://w1.weather.gov/xml/current_obs/display.php?stid=KRBO,TX
Rockport Aransas County Airport (KRKP),KRKP,http://w1.weather.gov/xml/current_obs/display.php?stid=KRKP,TX
Rockwall Municipal Airport (KF46),KF46,http://w1.weather.gov/xml/current_obs/display.php?stid=KF46,TX
Rusk County Airport (KRFI),KRFI,http://w1.weather.gov/xml/current_obs/display.php?stid=KRFI,TX
"San Angelo, Mathis Field (KSJT)",KSJT,http://w1.weather.gov/xml/current_obs/display.php?stid=KSJT,TX
San Antonio Boerne Stage Field (K5C1),K5C1,http://w1.weather.gov/xml/current_obs/display.php?stid=K5C1,TX
"San Antonio, San Antonio International Airport (KSAT)",KSAT,http://w1.weather.gov/xml/current_obs/display.php?stid=KSAT,TX
"San Antonio, Stinson Municipal Airport (KSSF)",KSSF,http://w1.weather.gov/xml/current_obs/display.php?stid=KSSF,TX
"San Marcos, San Marcos Municipal Airport (KHYI)",KHYI,http://w1.weather.gov/xml/current_obs/display.php?stid=KHYI,TX
"Seminole, Gaines County Airport (KGNC)",KGNC,http://w1.weather.gov/xml/current_obs/display.php?stid=KGNC,TX
"Sherman/Denison, Grayson County Airport (KGYI)",KGYI,http://w1.weather.gov/xml/current_obs/display.php?stid=KGYI,TX
"Snyder, Winston Field Airport (KSNK)",KSNK,http://w1.weather.gov/xml/current_obs/display.php?stid=KSNK,TX
"Sonora, Sonora Municipal Airport (KSOA)",KSOA,http://w1.weather.gov/xml/current_obs/display.php?stid=KSOA,TX
"Stephenville, Clark Field Municipal Airport (KSEP)",KSEP,http://w1.weather.gov/xml/current_obs/display.php?stid=KSEP,TX
"Sulphur Springs, Sulphur Springs Municipal Airport (KSLR)",KSLR,http://w1.weather.gov/xml/current_obs/display.php?stid=KSLR,TX
"Sweetwater, Avenger Field Airport (KSWW)",KSWW,http://w1.weather.gov/xml/current_obs/display.php?stid=KSWW,TX
"Temple, Draughon-Miller Central Texas Regional Airport (KTPL)",KTPL,http://w1.weather.gov/xml/current_obs/display.php?stid=KTPL,TX
"Terrell, Terrell Municipal Airport (KTRL)",KTRL,http://w1.weather.gov/xml/current_obs/display.php?stid=KTRL,TX
"Tyler, Tyler Pounds Field (KTYR)",KTYR,http://w1.weather.gov/xml/current_obs/display.php?stid=KTYR,TX
"Uvalde, Garner Field Airport (KUVA)",KUVA,http://w1.weather.gov/xml/current_obs/display.php?stid=KUVA,TX
"Vernon, Wilbarger County Airport (KF05)",KF05,http://w1.weather.gov/xml/current_obs/display.php?stid=KF05,TX
"Victoria, Victoria Regional Airport (KVCT)",KVCT,http://w1.weather.gov/xml/current_obs/display.php?stid=KVCT,TX
"Waco, Mc Gregor Executive Airport (KPWG)",KPWG,http://w1.weather.gov/xml/current_obs/display.php?stid=KPWG,TX
"Waco, Waco Regional Airport (KACT)",KACT,http://w1.weather.gov/xml/current_obs/display.php?stid=KACT,TX
Waco-James Connally Airport (KCNW),KCNW,http://w1.weather.gov/xml/current_obs/display.php?stid=KCNW,TX
"Weslaco, Mid Valley Airport (KT65)",KT65,http://w1.weather.gov/xml/current_obs/display.php?stid=KT65,TX
"Wharton, Wharton Regional Airport (KARM)",KARM,http://w1.weather.gov/xml/current_obs/display.php?stid=KARM,TX
"Wichita Falls, Sheppard Air Force Base (KSPS)",KSPS,http://w1.weather.gov/xml/current_obs/display.php?stid=KSPS,TX
"Wink, Winkler County Airport (KINK)",KINK,http://w1.weather.gov/xml/current_obs/display.php?stid=KINK,TX
"Zapata, TX (KAPY)",KAPY,http://w1.weather.gov/xml/current_obs/display.php?stid=KAPY,TX
BLANDING (KBDG),KBDG,http://w1.weather.gov/xml/current_obs/display.php?stid=KBDG,UT
Bolinder Field-Tooele Valley Airport (KTVY),KTVY,http://w1.weather.gov/xml/current_obs/display.php?stid=KTVY,UT
BRIGHAM CITY AIRPORT (KBMC),KBMC,http://w1.weather.gov/xml/current_obs/display.php?stid=KBMC,UT
Bryce Canyon Airport (KBCE),KBCE,http://w1.weather.gov/xml/current_obs/display.php?stid=KBCE,UT
Cedar City Municipal Airport (KCDC),KCDC,http://w1.weather.gov/xml/current_obs/display.php?stid=KCDC,UT
"Delta, Delta Municipal Airport (KDTA)",KDTA,http://w1.weather.gov/xml/current_obs/display.php?stid=KDTA,UT
Eagle Range (KU16),KU16,http://w1.weather.gov/xml/current_obs/display.php?stid=KU16,UT
Hanksville (KHVE),KHVE,http://w1.weather.gov/xml/current_obs/display.php?stid=KHVE,UT
Heber City Municipal-Russ McDonald Field Airport (K36U),K36U,http://w1.weather.gov/xml/current_obs/display.php?stid=K36U,UT
Hill Air Force Base (KHIF),KHIF,http://w1.weather.gov/xml/current_obs/display.php?stid=KHIF,UT
Logan-Cache Airport (KLGU),KLGU,http://w1.weather.gov/xml/current_obs/display.php?stid=KLGU,UT
Michael Army Airfield - Dugway Proving Ground (KDPG),KDPG,http://w1.weather.gov/xml/current_obs/display.php?stid=KDPG,UT
Milford Municipal Airport (KMLF),KMLF,http://w1.weather.gov/xml/current_obs/display.php?stid=KMLF,UT
"Moab, Canyonlands Field (KCNY)",KCNY,http://w1.weather.gov/xml/current_obs/display.php?stid=KCNY,UT
Ogden-Hinckley Airport (KOGD),KOGD,http://w1.weather.gov/xml/current_obs/display.php?stid=KOGD,UT
Price - Carbon County Regional Airport (KPUC),KPUC,http://w1.weather.gov/xml/current_obs/display.php?stid=KPUC,UT
"Provo, Provo Municipal Airport (KPVU)",KPVU,http://w1.weather.gov/xml/current_obs/display.php?stid=KPVU,UT
ROOSEVELT (K74V),K74V,http://w1.weather.gov/xml/current_obs/display.php?stid=K74V,UT
"Salt Lake City, Salt Lake City International Airport (KSLC)",KSLC,http://w1.weather.gov/xml/current_obs/display.php?stid=KSLC,UT
"Salt Lake City, Salt Lake City Municipal 2 Airport (KU42)",KU42,http://w1.weather.gov/xml/current_obs/display.php?stid=KU42,UT
St George Municipal Airport (KSGU),KSGU,http://w1.weather.gov/xml/current_obs/display.php?stid=KSGU,UT
Vernal Airport (KVEL),KVEL,http://w1.weather.gov/xml/current_obs/display.php?stid=KVEL,UT
Wendover / Air Force Auxillary Field (KENV),KENV,http://w1.weather.gov/xml/current_obs/display.php?stid=KENV,UT
Abingdon (KVJI),KVJI,http://w1.weather.gov/xml/current_obs/display.php?stid=KVJI,VA
"Ashland, Hanover County Municipal Airport (KOFP)",KOFP,http://w1.weather.gov/xml/current_obs/display.php?stid=KOFP,VA
Brookneal/Campbell County Aiport (K0V4),K0V4,http://w1.weather.gov/xml/current_obs/display.php?stid=K0V4,VA
Charlottesville-Albemarle Airport (KCHO),KCHO,http://w1.weather.gov/xml/current_obs/display.php?stid=KCHO,VA
Chase City Municipal Airport (KCXE),KCXE,http://w1.weather.gov/xml/current_obs/display.php?stid=KCXE,VA
"Chesapeake, Chesapeake Municipal Airport (KCPK)",KCPK,http://w1.weather.gov/xml/current_obs/display.php?stid=KCPK,VA
Chesterfield County Airport (KFCI),KFCI,http://w1.weather.gov/xml/current_obs/display.php?stid=KFCI,VA
Clarksville / Marks (KW63),KW63,http://w1.weather.gov/xml/current_obs/display.php?stid=KW63,VA
Crewe Municipal Airport (KW81),KW81,http://w1.weather.gov/xml/current_obs/display.php?stid=KW81,VA
"Culpeper, Culpeper County Airport (KCJR)",KCJR,http://w1.weather.gov/xml/current_obs/display.php?stid=KCJR,VA
"Danville, Danville Regional Airport (KDAN)",KDAN,http://w1.weather.gov/xml/current_obs/display.php?stid=KDAN,VA
Dublin / New River Valley (KPSK),KPSK,http://w1.weather.gov/xml/current_obs/display.php?stid=KPSK,VA
Eagles Nest Airport (KW13),KW13,http://w1.weather.gov/xml/current_obs/display.php?stid=KW13,VA
"Emporia, Emporia-Greensville Regional Airport (KEMV)",KEMV,http://w1.weather.gov/xml/current_obs/display.php?stid=KEMV,VA
Farmville (KFVX),KFVX,http://w1.weather.gov/xml/current_obs/display.php?stid=KFVX,VA
"Fentress, Naval Auxiliary Landing Field (KNFE)",KNFE,http://w1.weather.gov/xml/current_obs/display.php?stid=KNFE,VA
Fort Belvoir (KDAA),KDAA,http://w1.weather.gov/xml/current_obs/display.php?stid=KDAA,VA
Fort Eustis / Felker (KFAF),KFAF,http://w1.weather.gov/xml/current_obs/display.php?stid=KFAF,VA
Franklin / J B Rose (KFKN),KFKN,http://w1.weather.gov/xml/current_obs/display.php?stid=KFKN,VA
"Fredericksburg, Shannon Airport (KEZF)",KEZF,http://w1.weather.gov/xml/current_obs/display.php?stid=KEZF,VA
Front Royal-warren County Airport (KFRR),KFRR,http://w1.weather.gov/xml/current_obs/display.php?stid=KFRR,VA
Ft. Pickett / Blackstone (KBKT),KBKT,http://w1.weather.gov/xml/current_obs/display.php?stid=KBKT,VA
Gordonsville Municipal Airport (KGVE),KGVE,http://w1.weather.gov/xml/current_obs/display.php?stid=KGVE,VA
Hillsville (KHLX),KHLX,http://w1.weather.gov/xml/current_obs/display.php?stid=KHLX,VA
Hot Springs / Ingalls (KHSP),KHSP,http://w1.weather.gov/xml/current_obs/display.php?stid=KHSP,VA
Lake Anna Airport (K7W4),K7W4,http://w1.weather.gov/xml/current_obs/display.php?stid=K7W4,VA
Langley Air Force Base (KLFI),KLFI,http://w1.weather.gov/xml/current_obs/display.php?stid=KLFI,VA
Lawrenceville/Brunswick Municipal Airport (KLVL),KLVL,http://w1.weather.gov/xml/current_obs/display.php?stid=KLVL,VA
Lee County Airport (K0VG),K0VG,http://w1.weather.gov/xml/current_obs/display.php?stid=K0VG,VA
Leesburg / Godfrey (KJYO),KJYO,http://w1.weather.gov/xml/current_obs/display.php?stid=KJYO,VA
"Louisa, Louisa County Airport/Freeman Field (KLKU)",KLKU,http://w1.weather.gov/xml/current_obs/display.php?stid=KLKU,VA
Lunenburg County Airport (KW31),KW31,http://w1.weather.gov/xml/current_obs/display.php?stid=KW31,VA
Luray Caverns (KLUA),KLUA,http://w1.weather.gov/xml/current_obs/display.php?stid=KLUA,VA
"Lynchburg, Lynchburg Regional Airport (KLYH)",KLYH,http://w1.weather.gov/xml/current_obs/display.php?stid=KLYH,VA
"Manassas, Manassas Regional Airport/Harry P. Davis Field (KHEF)",KHEF,http://w1.weather.gov/xml/current_obs/display.php?stid=KHEF,VA
Marion / Wytheville (KMKJ),KMKJ,http://w1.weather.gov/xml/current_obs/display.php?stid=KMKJ,VA
Martinsville (KMTV),KMTV,http://w1.weather.gov/xml/current_obs/display.php?stid=KMTV,VA
Melfa / Accomack Airport (KMFV),KMFV,http://w1.weather.gov/xml/current_obs/display.php?stid=KMFV,VA
New Kent County (KW96),KW96,http://w1.weather.gov/xml/current_obs/display.php?stid=KW96,VA
New Market Airport (K8W2),K8W2,http://w1.weather.gov/xml/current_obs/display.php?stid=K8W2,VA
"Newport News, Newport News / Williamsburg International Airport (KPHF)",KPHF,http://w1.weather.gov/xml/current_obs/display.php?stid=KPHF,VA
Norfolk Hampton Roads Executive Airport (KPVG),KPVG,http://w1.weather.gov/xml/current_obs/display.php?stid=KPVG,VA
"Norfolk, Naval Air Station (KNGU)",KNGU,http://w1.weather.gov/xml/current_obs/display.php?stid=KNGU,VA
"Norfolk, Norfolk International Airport (KORF)",KORF,http://w1.weather.gov/xml/current_obs/display.php?stid=KORF,VA
"Orange, Orange County Airport (KOMH)",KOMH,http://w1.weather.gov/xml/current_obs/display.php?stid=KOMH,VA
"Petersburg, Dinwiddie County Airport (KPTB)",KPTB,http://w1.weather.gov/xml/current_obs/display.php?stid=KPTB,VA
Quantico Marine Corps Airfield - Turner Field (KNYG),KNYG,http://w1.weather.gov/xml/current_obs/display.php?stid=KNYG,VA
"Richmond, Richmond International Airport (KRIC)",KRIC,http://w1.weather.gov/xml/current_obs/display.php?stid=KRIC,VA
"Roanoke, Roanoke Regional Airport (KROA)",KROA,http://w1.weather.gov/xml/current_obs/display.php?stid=KROA,VA
Saluda Hummel Field (KW75),KW75,http://w1.weather.gov/xml/current_obs/display.php?stid=KW75,VA
"South Hill, Mecklenburg-Brunswick Regional Airport (KAVC)",KAVC,http://w1.weather.gov/xml/current_obs/display.php?stid=KAVC,VA
"Stafford, Stafford Regional Airport (KRMN)",KRMN,http://w1.weather.gov/xml/current_obs/display.php?stid=KRMN,VA
Staunton / Shenandoah (KSHD),KSHD,http://w1.weather.gov/xml/current_obs/display.php?stid=KSHD,VA
"Suffolk, Suffolk Municipal Airport (KSFQ)",KSFQ,http://w1.weather.gov/xml/current_obs/display.php?stid=KSFQ,VA
Tappahannock-Essex County Airport (KXSA),KXSA,http://w1.weather.gov/xml/current_obs/display.php?stid=KXSA,VA
Tazewell County Airport (KJFZ),KJFZ,http://w1.weather.gov/xml/current_obs/display.php?stid=KJFZ,VA
"Virginia Beach, Oceana, Naval Air Station (KNTU)",KNTU,http://w1.weather.gov/xml/current_obs/display.php?stid=KNTU,VA
Virginia Tech Airport (KBCB),KBCB,http://w1.weather.gov/xml/current_obs/display.php?stid=KBCB,VA
Wakefield Municipal Airport (KAKQ),KAKQ,http://w1.weather.gov/xml/current_obs/display.php?stid=KAKQ,VA
Wallops Flight Facility Airport (KWAL),KWAL,http://w1.weather.gov/xml/current_obs/display.php?stid=KWAL,VA
Warrenton-Fauquier Airport (KHWY),KHWY,http://w1.weather.gov/xml/current_obs/display.php?stid=KHWY,VA
"Washington/Dulles International Airport, DC (KIAD)",KIAD,http://w1.weather.gov/xml/current_obs/display.php?stid=KIAD,VA
"Washington/Reagan National Airport, DC (KDCA)",KDCA,http://w1.weather.gov/xml/current_obs/display.php?stid=KDCA,VA
"West Point, Middle Peninsula Regional Airport (KFYJ)",KFYJ,http://w1.weather.gov/xml/current_obs/display.php?stid=KFYJ,VA
William M Tuck Airport (KW78),KW78,http://w1.weather.gov/xml/current_obs/display.php?stid=KW78,VA
Williamsburg-Jamestown Airport (KJGG),KJGG,http://w1.weather.gov/xml/current_obs/display.php?stid=KJGG,VA
Winchester Regional (KOKV),KOKV,http://w1.weather.gov/xml/current_obs/display.php?stid=KOKV,VA
Wise / Lonesome Pine (KLNP),KLNP,http://w1.weather.gov/xml/current_obs/display.php?stid=KLNP,VA
"King Airport, St. Thomas (TIST)",TIST,http://w1.weather.gov/xml/current_obs/display.php?stid=TIST,VI
St. Croix (TISX),TISX,http://w1.weather.gov/xml/current_obs/display.php?stid=TISX,VI
"Barre / Montpelier, Knapp State Airport (KMPV)",KMPV,http://w1.weather.gov/xml/current_obs/display.php?stid=KMPV,VT
Bennington Morse State Airport (KDDH),KDDH,http://w1.weather.gov/xml/current_obs/display.php?stid=KDDH,VT
"Burlington, Burlington International Airport (KBTV)",KBTV,http://w1.weather.gov/xml/current_obs/display.php?stid=KBTV,VT
Caledonia County Airport (KCDA),KCDA,http://w1.weather.gov/xml/current_obs/display.php?stid=KCDA,VT
Franklin County State Airport (KFSO),KFSO,http://w1.weather.gov/xml/current_obs/display.php?stid=KFSO,VT
Middlebury State Airport (K6B0),K6B0,http://w1.weather.gov/xml/current_obs/display.php?stid=K6B0,VT
Morrisville-Stowe State Airport (KMVL),KMVL,http://w1.weather.gov/xml/current_obs/display.php?stid=KMVL,VT
NEWPORT (KEFK),KEFK,http://w1.weather.gov/xml/current_obs/display.php?stid=KEFK,VT
Rutland-Southern Vermont Regional Airport (KRUT),KRUT,http://w1.weather.gov/xml/current_obs/display.php?stid=KRUT,VT
"Springfield, Hartness State Springfield Airport (KVSF)",KVSF,http://w1.weather.gov/xml/current_obs/display.php?stid=KVSF,VT
St. Johnsbury - Fairbanks (K1V4),K1V4,http://w1.weather.gov/xml/current_obs/display.php?stid=K1V4,VT
Arlington Municipal Airport (KAWO),KAWO,http://w1.weather.gov/xml/current_obs/display.php?stid=KAWO,WA
"Bellingham, Bellingham International Airport (KBLI)",KBLI,http://w1.weather.gov/xml/current_obs/display.php?stid=KBLI,WA
Boeing Field - King County International Airport (KBFI),KBFI,http://w1.weather.gov/xml/current_obs/display.php?stid=KBFI,WA
"Bremerton, Bremerton National Airport (KPWT)",KPWT,http://w1.weather.gov/xml/current_obs/display.php?stid=KPWT,WA
"Burlington/Mount Vernon, Skagit Regional Airport (KBVS)",KBVS,http://w1.weather.gov/xml/current_obs/display.php?stid=KBVS,WA
Chehalis-Centralia Airport (KCLS),KCLS,http://w1.weather.gov/xml/current_obs/display.php?stid=KCLS,WA
"Deer Park, Deer Park Airport (KDEW)",KDEW,http://w1.weather.gov/xml/current_obs/display.php?stid=KDEW,WA
"Eastsound, Orcas Island Airport (KORS)",KORS,http://w1.weather.gov/xml/current_obs/display.php?stid=KORS,WA
"Ellensburg, Ellensburg Bowers Field (KELN)",KELN,http://w1.weather.gov/xml/current_obs/display.php?stid=KELN,WA
"Ephrata, Ephrata Municipal Airport (KEPH)",KEPH,http://w1.weather.gov/xml/current_obs/display.php?stid=KEPH,WA
Everett Snohomish County (KPAE),KPAE,http://w1.weather.gov/xml/current_obs/display.php?stid=KPAE,WA
Fairchild Air Force Base (KSKA),KSKA,http://w1.weather.gov/xml/current_obs/display.php?stid=KSKA,WA
Fort Lewis / Gray U. S. Army Airfield (KGRF),KGRF,http://w1.weather.gov/xml/current_obs/display.php?stid=KGRF,WA
Friday Harbor Airport (KFHR),KFHR,http://w1.weather.gov/xml/current_obs/display.php?stid=KFHR,WA
